bbl,bldg,m,og_address,zip code,cd,fc,ss,sa,cc,bin,dev_name,boro,units,transfer,new_address
2022820057,1,M,455 EAST 137TH STREET,10454,01,14,29,84,08,2000264,"BETANCES II, 18",bronx,78, 11/16/2018,455 EAST 137 STREET
2022820057,1,M,463 EAST 137TH STREET,10454,01,14,29,84,08,2000264,"BETANCES II, 18",bronx,78, 11/16/2018,463 EAST 137 STREET
2022810010,2,,408 EAST 137TH STREET,10454,01,14,29,84,08,2091008,"BETANCES II, 18",bronx,78, 11/16/2018,408 EAST 137 STREET
2022810010,2,M,416 EAST 137TH STREET,10454,01,14,29,84,08,2091008,"BETANCES II, 18",bronx,78, 11/16/2018,416 EAST 137 STREET
2022710001,4,M,505 EAST 144TH STREET,10454,01,15,29,84,08,2000102,"BETANCES II, 9A",bronx,46, 11/16/2018,505 EAST 144 STREET
2022710001,4,M,509 EAST 144TH STREET,10454,01,15,29,84,08,2000102,"BETANCES II, 9A",bronx,46, 11/16/2018,509 EAST 144 STREET
2022710001,4,,511 EAST 144TH STREET,10454,01,15,29,84,08,2000102,"BETANCES II, 9A",bronx,46, 11/16/2018,511 EAST 144 STREET
2022710001,4,M,517 EAST 144TH STREET,10454,01,15,29,84,08,2000102,"BETANCES II, 9A",bronx,46, 11/16/2018,517 EAST 144 STREET
2025680012,4,M,695 EAST 139TH STREET,10454,01,14,29,84,08,2091292,"BETANCES III, 13",bronx,51, 11/16/2018,695 EAST 139 STREET
2022810055,,,451 EAST 136TH STREET,10454,01,14,29,84,08,2000000,"BETANCES III, 18",bronx,19, 11/16/2018,451 EAST 136 STREET
2022810010,6,M,411 EAST 136TH STREET,10454,01,14,29,84,08,2091009,"BETANCES II, 18",bronx,78, 11/16/2018,411 EAST 136 STREET
2022710020,2,M,427 SAINT ANNS AVENUE,10454,01,15,29,84,08,2090998,"BETANCES III, 9A",bronx,26, 11/16/2018,427 SAINT ANNS AVENUE
2022710020,3,M,423 SAINT ANNS AVENUE,10454,01,15,29,84,08,2090997,"BETANCES III, 9A",bronx,26, 11/16/2018,423 SAINT ANNS AVENUE
2022870135,1,M,480 EAST 143RD STREET,10454,01,15,29,84,08,2000433,BETANCES IV,bronx,282, 11/16/2018,480 EAST 143 STREET
2022870135,1,,490 EAST 143RD STREET,10454,01,15,29,84,08,2000433,BETANCES IV,bronx,282, 11/16/2018,490 EAST 143 STREET
2022910023,2,M,433 EAST 146TH STREET,10455,01,15,29,84,08,2091087,BETANCES IV,bronx,282, 11/16/2018,433 EAST 146 STREET
2022910023,2,M,435 EAST 146TH STREET,10455,01,15,29,84,08,2091087,BETANCES IV,bronx,282, 11/16/2018,435 EAST 146 STREET
2022910023,2,M,437 EAST 146TH STREET,10455,01,15,29,84,08,2091087,BETANCES IV,bronx,282, 11/16/2018,437 EAST 146 STREET
2022910023,2,M,439 EAST 146TH STREET,10455,01,15,29,84,08,2091087,BETANCES IV,bronx,282, 11/16/2018,439 EAST 146 STREET
2022910023,2,M,441 EAST 146TH STREET,10455,01,15,29,84,08,2091087,BETANCES IV,bronx,282, 11/16/2018,441 EAST 146 STREET
2022720005,3,,513 EAST 146TH STREET,10455,01,15,29,84,08,2000103,BETANCES IV,bronx,282, 11/16/2018,513 EAST 146 STREET
2022720005,3,M,511 EAST 146TH STREET,10455,01,15,29,84,08,2000103,BETANCES IV,bronx,282, 11/16/2018,511 EAST 146 STREET
2022910023,4,M,417 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,417 EAST 146 STREET
2022910023,4,M,419 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,419 EAST 146 STREET
2022910023,4,M,421 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,421 EAST 146 STREET
2022910023,4,M,423 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,423 EAST 146 STREET
2022910023,4,M,425 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,425 EAST 146 STREET
2022910023,4,M,427 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,427 EAST 146 STREET
2022910023,4,M,429 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,429 EAST 146 STREET
2022910023,4,M,431 EAST 146TH STREET,10455,01,15,29,84,08,2091071,BETANCES IV,bronx,282, 11/16/2018,431 EAST 146 STREET
2022720038,5,,527 EAST 146TH STREET,10455,01,15,29,84,08,2093912,BETANCES IV,bronx,282, 11/16/2018,527 EAST 146 STREET
2022720038,5,M,545 EAST 146TH STREET,10455,01,15,29,84,08,2093912,BETANCES IV,bronx,282, 11/16/2018,545 EAST 146 STREET
2022720038,5,,547 EAST 146TH STREET,10455,01,15,29,84,08,2093912,BETANCES IV,bronx,282, 11/16/2018,547 EAST 146 STREET
2022720038,5,,537 EAST 146TH STREET,10455,01,15,29,84,08,2093912,BETANCES IV,bronx,282, 11/16/2018,537 EAST 146 STREET
2022720005,6,,512 EAST 146TH STREET,10455,01,15,29,84,08,2090711,BETANCES IV,bronx,282, 11/16/2018,512 EAST 146 STREET
2022720005,6,M,510 EAST 146TH STREET,10455,01,15,29,84,08,2090711,BETANCES IV,bronx,282, 11/16/2018,510 EAST 146 STREET
2022720038,7,M,530 EAST 146TH STREET,10455,01,15,29,84,08,2093913,BETANCES IV,bronx,282, 11/16/2018,530 EAST 146 STREET
2022720038,7,,528 EAST 146TH STREET,10455,01,15,29,84,08,2093913,BETANCES IV,bronx,282, 11/16/2018,528 EAST 146 STREET
2022910050,8,M,455 EAST 146TH STREET,10455,01,15,29,84,08,2000513,BETANCES IV,bronx,282, 11/16/2018,455 EAST 146 STREET
2022870026,,,450 EAST 143RD STREET,10454,01,15,29,84,08,2129390,BETANCES V,bronx,100, 11/16/2018,450 EAST 143 STREET
2022720005,1,M,521 EAST 146TH STREET,10455,01,15,29,84,08,2090712,BETANCES IV,bronx,282, 11/16/2018,521 EAST 146 STREET
2022720005,2,M,525 EAST 146TH STREET,10455,01,15,29,84,08,2090713,BETANCES IV,bronx,282, 11/16/2018,525 EAST 146 STREET
2022720038,3,M,521 EAST 145TH STREET,10454,01,15,29,84,08,2093909,BETANCES IV,bronx,282, 11/16/2018,521 EAST 145 STREET
2022720038,3,,525 EAST 145TH STREET,10454,01,15,29,84,08,2093909,BETANCES IV,bronx,282, 11/16/2018,525 EAST 145 STREET
2022910001,1,M,400 EAST 147TH STREET,10455,01,15,29,84,08,2109608,BETANCES VI,bronx,155, 11/16/2018,400 EAST 147 STREET
2022910030,2,M,460 EAST 147TH STREET,10455,01,15,29,84,08,2000508,BETANCES VI,bronx,155, 11/16/2018,460 EAST 147 STREET
2022720119,3,M,550 EAST 147TH STREET,10455,01,15,29,84,08,2116543,BETANCES VI,bronx,155, 11/16/2018,550 EAST 147 STREET
2022910001,4,,474 WILLIS AVENUE,10455,01,15,29,84,08,2000000,BETANCES VI,bronx,155, 11/16/2018,474 WILLIS AVENUE
2022720119,5,,465 SAINT ANNS AVENUE,10455,01,15,29,84,08,2093910,BETANCES VI,bronx,155, 11/16/2018,465 SAINT ANNS AVENUE
1021070059,1,,1943 AMSTERDAM AVENUE,10032,12,13,31,71,10,1062490,BETHUNE GARDENS,manhattan,210, 01/10/2023,1943 AMSTERDAM AVENUE
1021070059,1,M,1945 AMSTERDAM AVENUE,10032,12,13,31,71,10,1062490,BETHUNE GARDENS,manhattan,210, 01/10/2023,1945 AMSTERDAM AVENUE
1021070059,1,,1949 AMSTERDAM AVENUE,10032,12,13,31,71,10,1062490,BETHUNE GARDENS,manhattan,210, 01/10/2023,1949 AMSTERDAM AVENUE
1021070059,1,,1947 AMSTERDAM AVENUE,10032,12,13,31,71,10,1062490,BETHUNE GARDENS,manhattan,210, 01/10/2023,1947 AMSTERDAM AVENUE
2044310001,1,M,2440 BOSTON ROAD,10467,11,15,33,80,13,2093400,BOSTON ROAD PLAZA,bronx,235, 9/26/2024,2440 BOSTON ROAD
2044310001,1,,2430 BOSTON ROAD,10467,11,15,33,80,13,2093400,BOSTON ROAD PLAZA,bronx,235, 9/26/2024,2430 BOSTON ROAD
2044310001,2,,2424 BOSTON ROAD,10467,11,15,33,80,13,2093401,BOSTON ROAD PLAZA,bronx,235, 9/26/2024,2424 BOSTON ROAD
2052630040,1,M,3475 BIVONA STREET,10475,12,16,36,83,12,2093876,BOSTON SECOR,bronx,538, 9/26/2024,3475 BIVONA STREET
2052630040,1,,3485 BIVONA STREET,10475,12,16,36,83,12,2093876,BOSTON SECOR,bronx,538, 9/26/2024,3485 BIVONA STREET
2052630040,2,M,3555 BIVONA STREET,10475,12,16,36,83,12,2093875,BOSTON SECOR,bronx,538, 9/26/2024,3555 BIVONA STREET
2052630040,2,,3545 BIVONA STREET,10475,12,16,36,83,12,2093875,BOSTON SECOR,bronx,538, 9/26/2024,3545 BIVONA STREET
2052630040,2,,3565 BIVONA STREET,10475,12,16,36,83,12,2093875,BOSTON SECOR,bronx,538, 9/26/2024,3565 BIVONA STREET
2052630070,3,,3560 BIVONA STREET,10475,12,16,36,83,12,2093879,BOSTON SECOR,bronx,538, 9/26/2024,3560 BIVONA STREET
2052630070,3,M,3550 BIVONA STREET,10475,12,16,36,83,12,2093879,BOSTON SECOR,bronx,538, 9/26/2024,3550 BIVONA STREET
2052630070,3,,3540 BIVONA STREET,10475,12,16,36,83,12,2093877,BOSTON SECOR,bronx,538, 9/26/2024,3540 BIVONA STREET
2052630070,3,,3580 BIVONA STREET,10475,12,16,36,83,12,2093879,BOSTON SECOR,bronx,538, 9/26/2024,3580 BIVONA STREET
2052630070,3,,3570 BIVONA STREET,10475,12,16,36,83,12,2093879,BOSTON SECOR,bronx,538, 9/26/2024,3570 BIVONA STREET
2052630070,4,,2185 REEDS MILL LANE,10475,12,16,36,83,12,2093877,BOSTON SECOR,bronx,538, 9/26/2024,2185 REEDS MILL LANE
2052630070,4,M,2175 REEDS MILL LANE,10475,12,16,36,83,12,2093877,BOSTON SECOR,bronx,538, 9/26/2024,2175 REEDS MILL LANE
2052630070,5,,2185GAR REEDS MILL LANE,10475,12,16,36,83,12,2112981,BOSTON SECOR,bronx,538, 9/26/2024,2185 REEDS MILL LANE
3034100033,1,M,580 CENTRAL AVENUE,11207,04,07,18,54,37,3326292,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,580 CENTRAL AVENUE
3032760001,10,M,140 HIMROD STREET,11221,04,07,18,53,37,3325659,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,140 HIMROD STREET
3032760001,11,M,139 HARMAN STREET,11221,04,07,18,53,37,3325658,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,139 HARMAN STREET
3032760001,12,M,251 CENTRAL AVENUE,11221,04,07,18,53,37,3325657,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,251 CENTRAL AVENUE
3032750047,13,M,270 CENTRAL AVENUE,11221,04,07,18,53,37,3074721,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,270 CENTRAL AVENUE
3032850049,14,M,290 CENTRAL AVENUE,11221,04,07,18,53,37,3075041,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,290 CENTRAL AVENUE
3032960046,15,M,310 CENTRAL AVENUE,11221,04,07,18,53,37,3075382,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,310 CENTRAL AVENUE
3032860001,16,M,250 WILSON AVENUE,11237,04,07,18,53,37,3325686,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,250 WILSON AVENUE
3032860001,17,M,190 HARMAN STREET,11221,04,07,18,53,37,3325688,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,190 HARMAN STREET
3032860001,18,M,1259 GREENE AVENUE,11221,04,07,18,53,37,3325685,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,1259 GREENE AVENUE
3032860001,19,M,140 HARMAN STREET,11221,04,07,18,53,37,3325687,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,140 HARMAN STREET
3034100033,2,M,155 ELDERT STREET,11207,04,07,18,54,37,3326291,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,155 ELDERT STREET
3032860001,20,M,1229 GREENE AVENUE,11221,04,07,18,53,37,3325684,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,1229 GREENE AVENUE
3032860001,21,M,269 CENTRAL AVENUE,11221,04,07,18,53,37,3325683,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,269 CENTRAL AVENUE
3032970001,22,M,270 WILSON AVENUE,11237,04,07,18,53,37,3325697,BUSHWICK II (GROUPS A & C),brooklyn,300, 7/18/2019,270 WILSON AVENUE
3033320001,26,M,1201 GATES AVENUE,11221,04,07,18,54,37,3325725,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1201 GATES AVENUE
3033320001,27,M,415 EVERGREEN AVENUE,11221,04,07,18,54,37,3325726,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,415 EVERGREEN AVENUE
3033410001,28,M,431 EVERGREEN AVENUE,11221,04,07,18,54,37,3326139,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,431 EVERGREEN AVENUE
3033410001,29,M,1210 GATES AVENUE,11221,04,07,18,54,37,3326140,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1210 GATES AVENUE
3033410001,30,M,1230 GATES AVENUE,11221,04,07,18,54,37,3326141,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1230 GATES AVENUE
3033410001,31,M,1240 GATES AVENUE,11221,04,07,18,54,37,3326142,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1240 GATES AVENUE
3033410001,32,M,1260 GATES AVENUE,11221,04,07,18,54,37,3326137,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1260 GATES AVENUE
3033410001,33,M,400 CENTRAL AVENUE,11221,04,07,18,54,37,3326138,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,400 CENTRAL AVENUE
3033410001,34,M,143 PALMETTO STREET,11221,04,07,18,54,37,3326146,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,143 PALMETTO STREET
3033410001,35,M,125 PALMETTO STREET,11221,04,07,18,54,37,3326145,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,125 PALMETTO STREET
3033410001,36,M,105 PALMETTO STREET,11221,04,07,18,54,37,3326144,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,105 PALMETTO STREET
3033410001,37,M,95 PALMETTO STREET,11221,04,07,18,54,37,3326143,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,95 PALMETTO STREET
3033590029,38,M,440 CENTRAL AVENUE,11221,04,07,18,54,37,3076768,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,440 CENTRAL AVENUE
3033420001,39,M,1320 GATES AVENUE,11221,04,07,18,53,37,3326150,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1320 GATES AVENUE
3033420001,40,M,1300 GATES AVENUE,11221,04,07,18,53,37,3326149,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,1300 GATES AVENUE
3033420001,41,M,375 CENTRAL AVENUE,11221,04,07,18,53,37,3326148,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,375 CENTRAL AVENUE
3033420001,42,M,161 PALMETTO STREET,11221,04,07,18,53,37,3326147,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,161 PALMETTO STREET
3033510001,43,M,390 WILSON AVENUE,11221,04,07,18,53,37,3326174,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,390 WILSON AVENUE
3033510001,44,M,210 PALMETTO STREET,11221,04,07,18,53,37,3326173,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,210 PALMETTO STREET
3033510001,45,M,200 PALMETTO STREET,11221,04,07,18,53,37,3326172,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,200 PALMETTO STREET
3033510001,46,M,190 PALMETTO STREET,11221,04,07,18,53,37,3326171,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,190 PALMETTO STREET
3033510001,47,M,191 WOODBINE STREET,11221,04,07,18,53,37,3326175,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,191 WOODBINE STREET
3033510001,48,M,180 PALMETTO STREET,11221,04,07,18,53,37,3326170,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,180 PALMETTO STREET
3033510001,49,M,170 PALMETTO STREET,11221,04,07,18,53,37,3326165,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,170 PALMETTO STREET
3033510001,50,M,399 CENTRAL AVENUE,11221,04,07,18,53,37,3326169,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,399 CENTRAL AVENUE
3033500028,51,,420 CENTRAL AVENUE,11221,04,07,18,54,37,3076595,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,420 CENTRAL AVENUE
3033500028,51,,422 CENTRAL AVENUE,11221,04,07,18,54,37,3076595,BUSHWICK II (GROUPS B & D),brooklyn,300, 7/18/2019,422 CENTRAL AVENUE
3033340001,,,1387 GATES AVENUE,11221,04,07,18,53,37,3342119,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,1387 GATES AVENUE
3033340022,,,230 LINDEN STREET,11221,04,07,18,53,37,3000000,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,230 LINDEN STREET
3033160001,1,M,176 MENAHAN STREET,11237,04,07,18,53,37,3075907,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,176 MENAHAN STREET
3033160001,1,M,172 MENAHAN STREET,11237,04,07,18,53,37,3075907,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,172 MENAHAN STREET
3033160001,1,M,319 WILSON AVENUE,11237,04,07,18,53,37,3075907,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,319 WILSON AVENUE
3033160001,1,M,323 WILSON AVENUE,11237,04,07,18,53,37,3075907,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,323 WILSON AVENUE
3033160001,1,M,327 WILSON AVENUE,11237,04,07,18,53,37,3075907,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,327 WILSON AVENUE
3033250001,2,M,242 GROVE STREET,11237,04,07,18,53,37,3338492,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,242 GROVE STREET
3033250001,2,M,238 GROVE STREET,11237,04,07,18,53,37,3338492,BUSHWICK II CDA (GROUP E),brooklyn,276, 7/18/2019,238 GROVE STREET
2029280028,1,M,1525 FULTON AVENUE,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1525 FULTON AVENUE
2029280028,1,M,1531 FULTON AVENUE,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1531 FULTON AVENUE
2029280028,1,M,1535 FULTON AVENUE,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1535 FULTON AVENUE
2029280028,1,M,1545 FULTON AVENUE,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1545 FULTON AVENUE
2029280028,1,M,560 CLAREMONT PARKWAY,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,560 CLAREMONT PARKWAY
2029280028,1,M,550 CLAREMONT PARKWAY,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,550 CLAREMONT PARKWAY
2029280028,1,M,544 CLAREMONT PARKWAY,10457,03,15,32,79,16,2092128,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,544 CLAREMONT PARKWAY
2029280028,2,M,3820 3RD AVENUE,10457,03,15,32,79,16,2092127,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,3820 3 AVENUE
2029280028,2,M,3812 3RD AVENUE,10457,03,15,32,79,16,2092127,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,3812 3 AVENUE
2029280028,2,M,3808 3RD AVENUE,10457,03,15,32,79,16,2092127,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,3808 3 AVENUE
2029280028,2,M,3804 3RD AVENUE,10457,03,15,32,79,16,2092127,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,3804 3 AVENUE
2029280028,2,M,3800 3RD AVENUE,10457,03,15,32,79,16,2092127,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,3800 3 AVENUE
2029310086,3,M,1325 FRANKLIN AVENUE,10456,03,15,32,79,16,2009713,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1325 FRANKLIN AVENUE
2029310086,3,,1315 FRANKLIN AVENUE,10456,03,15,32,79,16,2009713,CLAREMONT PARKWAY-FRANKLIN AVENUE,bronx,188, 09/28/2023,1315 FRANKLIN AVENUE
3013810013,1,M,1634 STERLING PLACE,11233,08,09,20,55,41,3036910,CROWN HEIGHTS,brooklyn,121, 11/28/2023,1634 STERLING PLACE
3013570068,2,M,1367 SAINT MARKS AVENUE,11233,08,08,20,55,41,3035983,CROWN HEIGHTS,brooklyn,121, 11/28/2023,1367 SAINT MARKS AVENUE
2026800019,1,M,1150 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,bronx,175, 09/28/2023,1150 UNION AVENUE
2026800019,1,,1152 UNION AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,bronx,175, 09/28/2023,1152 UNION AVENUE
2026800019,1,M,818 HOME STREET,10459,03,15,32,79,17,2005038,DAVIDSON,bronx,175, 09/28/2023,818 HOME STREET
2026800019,1,,1221 PROSPECT AVENUE,10459,03,15,32,79,17,2005038,DAVIDSON,bronx,175, 09/28/2023,1221 PROSPECT AVENUE
2026200036,1,,907 EAGLE AVENUE,10456,03,15,32,79,17,2004383,EAGLE AVENUE-EAST 163RD STREET,bronx,66, 09/28/2023,907 EAGLE AVENUE
2026200036,1,M,905 EAGLE AVENUE,10456,03,15,32,79,17,2004383,EAGLE AVENUE-EAST 163RD STREET,bronx,66, 09/28/2023,905 EAGLE AVENUE
2030620021,1,M,2111 LAFONTAINE AVENUE,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2111 LAFONTAINE AVENUE
2030620021,1,,2110 MONTEREY AVENUE,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2110 MONTEREY AVENUE
2030620021,1,,2125 LAFONTAINE AVENUE,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2125 LAFONTAINE AVENUE
2030620021,1,,2100 MONTEREY AVENUE,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2100 MONTEREY AVENUE
2030620021,1,M,558 EAST 181ST STREET,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,558 EAST 181 STREET
2030620021,1,,554 EAST 181ST STREET,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,554 EAST 181 STREET
2030620021,1,,560 EAST 181ST STREET,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,560 EAST 181 STREET
2030620021,1,,2120 MONTEREY AVENUE,10457,06,15,32,86,15,2011855,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2120 MONTEREY AVENUE
2030620006,2,,2120 QUARRY ROAD,10457,06,15,32,86,15,2011852,EAST 180TH STREET-MONTEREY AVENUE,bronx,239, 6/24/2025,2120 QUARRY ROAD
,,,1161 ADEE AVENUE,10469,11,15,36,83,12,,EASTCHESTER GARDENS,bronx,877,,1161 ADEE AVENUE
2045810001,1,,1130 BURKE AVENUE,10469,11,15,36,83,12,2093490,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1130 BURKE AVENUE
2045810001,1,M,1134 BURKE AVENUE,10469,11,15,36,83,12,2093490,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1134 BURKE AVENUE
2045810001,1,M,1140 BURKE AVENUE,10469,11,15,36,83,12,2093490,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1140 BURKE AVENUE
2045810001,10,,3016 YATES AVENUE,10469,11,15,36,83,12,2093503,EASTCHESTER GARDENS,bronx,877, 3/27/2025,3016 YATES AVENUE
2045810001,10,M,3020 YATES AVENUE,10469,11,15,36,83,12,2093503,EASTCHESTER GARDENS,bronx,877, 3/27/2025,3020 YATES AVENUE
2045810001,10,M,3010 YATES AVENUE,10469,11,15,36,83,12,2093503,EASTCHESTER GARDENS,bronx,877, 3/27/2025,3010 YATES AVENUE
2045810001,2,M,1160 BURKE AVENUE,10469,11,15,36,83,12,2093496,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1160 BURKE AVENUE
2045810001,2,M,1166 BURKE AVENUE,10469,11,15,36,83,12,2093497,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1166 BURKE AVENUE
2045810001,2,,1170 BURKE AVENUE,10469,11,15,36,83,12,2093497,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1170 BURKE AVENUE
2045810001,3,M,1210 BURKE AVENUE,10469,11,15,36,83,12,2093498,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1210 BURKE AVENUE
2045810001,3,M,1216 BURKE AVENUE,10469,11,15,36,83,12,2093499,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1216 BURKE AVENUE
2045810001,3,,1220 BURKE AVENUE,10469,11,15,36,83,12,2093499,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1220 BURKE AVENUE
2045810001,4,M,1236 BURKE AVENUE,10469,11,15,36,83,12,2093500,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1236 BURKE AVENUE
2045810001,4,,1230 BURKE AVENUE,10469,11,15,36,83,12,2093500,EASTCHESTER GARDENS,bronx,877, 3/27/2025,1230 BURKE AVENUE
,,,1895 SCHIEFFELIN AVENUE,10466,12,16,36,83,12,,EDENWALD,bronx,"2,039",,1895 SCHIEFFELIN AVENUE
2049050001,1,M,1180 GRENADA PLACE,10466,12,16,36,83,12,2093739,EDENWALD,bronx,"2,039", 06/27/2013,1180 GRENADA PLACE
2049050001,1,M,1186 GRENADA PLACE,10466,12,16,36,83,12,2093739,EDENWALD,bronx,"2,039", 06/27/2013,1186 GRENADA PLACE
2049050001,10,M,1166 GRENADA PLACE,10466,12,16,36,83,12,2094149,EDENWALD,bronx,"2,039", 06/27/2013,1166 GRENADA PLACE
2049050001,10,M,1160 GRENADA PLACE,10466,12,16,36,83,12,2094149,EDENWALD,bronx,"2,039", 06/27/2013,1160 GRENADA PLACE
2049050001,11,M,1137 229TH DRIVE NORTH,10466,12,16,36,83,12,2094143,EDENWALD,bronx,"2,039", 06/27/2013,1137 229 DRIVE NORTH
