,bbl,bin,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,boro,units,_merge
1167,2026960005,2092001,2,M,,852,HEWITT,PLACE,10459,852 HEWITT PLACE,1165.0,STEBBINS AVENUE-HEWITT PLACE,2023-11-28,BRONX,120.0,both
1168,3013790052,3036873,2,,,1487,SAINT JOHNS,PLACE,11213,1487 SAINT JOHNS PLACE,,,,,,left_only
1169,3013790063,3036877,1,M,,1483,SAINT JOHNS,PLACE,11213,1483 SAINT JOHNS PLACE,1180.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),2023-11-28,BROOKLYN,83.0,both
1170,3013790055,3036875,2,M,,1491,SAINT JOHNS,PLACE,11213,1491 SAINT JOHNS PLACE,1181.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),2023-11-28,BROOKLYN,83.0,both
1171,3013790031,3036861,3,M,,1506,STERLING,PLACE,11213,1506 STERLING PLACE,1182.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),2023-11-28,BROOKLYN,83.0,both
1172,3013730054,3036569,4,M,,1511,STERLING,PLACE,11213,1511 STERLING PLACE,1183.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),2023-11-28,BROOKLYN,83.0,both
1173,3013810018,3036911,5,M,,1640,STERLING,PLACE,11233,1640 STERLING PLACE,1184.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),2023-11-28,BROOKLYN,83.0,both
1174,3013790008,3036855,1,M,,1448,STERLING,PLACE,11213,1448 STERLING PLACE,1185.0,STERLING PLACE REHABS (STERLING-BUFFALO),2023-11-28,BROOKLYN,125.0,both
1175,3013790011,3036856,2,M,,1452,STERLING,PLACE,11213,1452 STERLING PLACE,1186.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1176,3013800025,3036888,3,M,,1568,STERLING,PLACE,11213,1568 STERLING PLACE,1187.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1177,3013800028,3036889,4,M,,1578,STERLING,PLACE,11213,1578 STERLING PLACE,1188.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1178,3013800031,3036890,5,M,,1588,STERLING,PLACE,11213,1588 STERLING PLACE,1189.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1179,3013800034,3036891,6,M,,1598,STERLING,PLACE,11213,1598 STERLING PLACE,1190.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1180,3013750002,3036630,7,M,,225,BUFFALO,AVENUE,11213,225 BUFFALO AVENUE,1191.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1181,3035100016,3000000,7,,,2041,UNION,STREET,11212,2041 UNION STREET,1192.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1182,3035100007,3000000,7,,,2063,UNION,STREET,11212,2063 UNION STREET,1193.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1183,3035100006,3000000,7,,,2067,UNION,STREET,11212,2067 UNION STREET,1194.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1184,3035100001,3080820,1,M,,2069,UNION,STREET,11212,2069 UNION STREET,1195.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1185,3035100001,3080820,1,,,2079,UNION,STREET,11212,2079 UNION STREET,1195.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1186,3035100011,3080825,2,M,,2045,UNION,STREET,11212,2045 UNION STREET,1197.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1187,3035100011,3080825,2,,,2055,UNION,STREET,11212,2055 UNION STREET,1197.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1188,3035090059,3080818,3,,,2068,UNION,STREET,11212,2068 UNION STREET,1199.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1189,3035090059,3080818,3,M,,2058,UNION,STREET,11212,2058 UNION STREET,1199.0,SUTTER AVENUE-UNION STREET,2023-11-28,BROOKLYN,100.0,both
1190,3035490036,3423994,3,,,182,TAPSCOTT,STREET,11212,182 TAPSCOTT STREET,1208.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1191,3035490039,3081472,3,,,190,TAPSCOTT,STREET,11212,190 TAPSCOTT STREET,1214.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1192,3035490041,3000000,3,,,194,TAPSCOTT,STREET,11212,194 TAPSCOTT STREET,1201.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1193,3035340001,3081227,1,M,,725,HOWARD,AVENUE,11212,725 HOWARD AVENUE,1205.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1194,3035500034,3081484,2,,,738,HOWARD,AVENUE,11212,738 HOWARD AVENUE,1206.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1195,3035500034,3081484,2,M,,728,HOWARD,AVENUE,11212,728 HOWARD AVENUE,1206.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1196,3035490033,3081471,3,M,,170,TAPSCOTT,STREET,11212,170 TAPSCOTT STREET,,,,,,left_only
1197,3035500016,3081483,4,,,185,TAPSCOTT,STREET,11212,185 TAPSCOTT STREET,1209.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1198,3035500016,3081483,4,M,,175,TAPSCOTT,STREET,11212,175 TAPSCOTT STREET,1209.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1199,3035490036,3423994,5,M,,184,TAPSCOTT,STREET,11212,184 TAPSCOTT STREET,1208.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1200,3035500011,3081482,6,,,197,TAPSCOTT,STREET,11212,197 TAPSCOTT STREET,1212.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1201,3035500011,3081482,6,M,,187,TAPSCOTT,STREET,11212,187 TAPSCOTT STREET,1212.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1202,3035490039,3081472,7,M,,192,TAPSCOTT,STREET,11212,192 TAPSCOTT STREET,1214.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1203,3035500006,3081481,8,,,209,TAPSCOTT,STREET,11212,209 TAPSCOTT STREET,1215.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1204,3035500006,3081481,8,M,,199,TAPSCOTT,STREET,11212,199 TAPSCOTT STREET,1215.0,TAPSCOTT STREET REHAB,2023-11-28,BROOKLYN,155.0,both
1205,2030940014,2012652,1,M,,2070,CLINTON,AVENUE,10457,2070 CLINTON AVENUE,,,,,,left_only
1206,2031430167,2000000,1,,,2251,WEBSTER,AVENUE,10457,2251 WEBSTER AVENUE,1217.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1207,2031430206,2000000,1,,,2273,WEBSTER,AVENUE,10457,2273 WEBSTER AVENUE,1218.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1208,2031437501,2000000,1,,,2291,WEBSTER,AVENUE,10458,2291 WEBSTER AVENUE,,,,,,left_only
1209,2031437501,2000000,1,,,2303,WEBSTER,AVENUE,10458,2303 WEBSTER AVENUE,,,,,,left_only
1210,2031437501,2130369,1,,EAST,371,183,STREET,10458,371 EAST 183 STREET,,,,,,left_only
1211,2031430206,2000000,1,,EAST,380,183,STREET,10458,380 EAST 183 STREET,1218.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1212,2031430167,2000000,1,,,386,FORD,STREET,10457,386 FORD STREET,1217.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1213,2031437501,2000000,1,,EAST,390,184,STREET,10458,390 EAST 184 STREET,,,,,,left_only
1214,2031437501,2000000,1,,EAST,394,184,STREET,10458,394 EAST 184 STREET,,,,,,left_only
1215,2031430155,2000000,1,M,,365,FORD,STREET,10458,365 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1216,2031430155,2092394,1,,,360,FORD,STREET,10457,360 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1217,2031430155,2092394,1,M,,365,FORD,STREET,10457,365 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1218,2031430155,2092394,1,M,,365,FORD,STREET,10457,365 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1219,2031430155,2092394,1,,,353,FORD,STREET,10457,353 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1220,2031430155,2092394,1,,,355,FORD,STREET,10457,355 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1221,2031430155,2092394,1,M,,365,FORD,STREET,10457,365 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1222,2031430155,2092394,1,,,365,FORD,STREET,10457,365 FORD STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1223,2031430155,2092394,1,M,EAST,365,183,STREET,10457,365 EAST 183 STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1224,2031430155,2092394,1,M,EAST,365,183,STREET,10457,365 EAST 183 STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1225,2031430155,2092394,1,,EAST,355,183,STREET,10458,355 EAST 183 STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1226,2031430155,2092394,1,M,EAST,365,183,STREET,10458,365 EAST 183 STREET,1226.0,TWIN PARKS WEST (SITES 1 & 2),2018-10-31,BRONX,312.0,both
1227,2026780001,2005015,1,M,,950,UNION,AVENUE,10459,950 UNION AVENUE,1238.0,UNION AVENUE-EAST 163RD STREET,2023-11-28,BRONX,200.0,both
1228,2026800013,2091990,1,M,,1135,PROSPECT,AVENUE,10459,1135 PROSPECT AVENUE,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1229,2026800013,2091991,2,M,EAST,819,167,STREET,10459,819 EAST 167 STREET,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1230,2026800013,2091991,2,M,EAST,817,167,STREET,10459,817 EAST 167 STREET,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1231,2026800013,2091991,2,M,EAST,815,167,STREET,10459,815 EAST 167 STREET,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1232,2026800013,2091991,2,M,EAST,813,167,STREET,10459,813 EAST 167 STREET,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1233,2026800013,2091991,2,M,EAST,811,167,STREET,10459,811 EAST 167 STREET,1239.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1234,2026800001,2091986,3,M,,1104,UNION,AVENUE,10459,1104 UNION AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1235,2026800001,2091986,3,M,,1102,UNION,AVENUE,10459,1102 UNION AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1236,2026800001,2091986,3,M,,1100,UNION,AVENUE,10459,1100 UNION AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1237,2026800001,2091986,3,M,,1098,UNION,AVENUE,10459,1098 UNION AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1238,2026800001,2091986,3,M,,1096,UNION,AVENUE,10459,1096 UNION AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1239,2026800001,2091985,4,M,EAST,815,166,STREET,10459,815 EAST 166 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1240,2026800001,2091985,4,M,EAST,817,166,STREET,10459,817 EAST 166 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1241,2026800001,2091985,4,M,EAST,819,166,STREET,10459,819 EAST 166 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1242,2026800001,2091983,5,M,EAST,822,167,STREET,10459,822 EAST 167 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1243,2026800001,2091983,5,M,EAST,820,167,STREET,10459,820 EAST 167 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1244,2026800001,2091983,5,M,EAST,818,167,STREET,10459,818 EAST 167 STREET,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1245,2026800001,2091984,6,M,,1111,PROSPECT,AVENUE,10459,1111 PROSPECT AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1246,2026800001,2091984,6,M,,1113,PROSPECT,AVENUE,10459,1113 PROSPECT AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1247,2026800001,2091984,6,M,,1115,PROSPECT,AVENUE,10459,1115 PROSPECT AVENUE,1245.0,UNION AVENUE-EAST 166TH STREET,2023-11-28,BRONX,120.0,both
1248,2028790032,2000000,6,,,1921,UNIVERSITY,AVENUE,10453,1921 UNIVERSITY AVENUE,1259.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1249,2028790043,2009058,1,M,,1865,UNIVERSITY,AVENUE,10453,1865 UNIVERSITY AVENUE,1260.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1250,2028790041,2009057,2,M,,1875,UNIVERSITY,AVENUE,10453,1875 UNIVERSITY AVENUE,1261.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1251,2028790033,2009055,3,M,,1895,UNIVERSITY,AVENUE,10453,1895 UNIVERSITY AVENUE,1262.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1252,2028790030,2009054,4,M,,1925,UNIVERSITY,AVENUE,10453,1925 UNIVERSITY AVENUE,1263.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1253,2028790030,2009054,4,M,,1927,UNIVERSITY,AVENUE,10453,1927 UNIVERSITY AVENUE,1263.0,UNIVERSITY AVENUE REHAB,2025-06-24,BRONX,230.0,both
1254,1021320047,1063193,1,M,WEST,501,176,STREET,10033,501 WEST 176 STREET,1265.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1255,1021320047,1063193,1,,,2340,AMSTERDAM,AVENUE,10033,2340 AMSTERDAM AVENUE,1265.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1256,1021320047,1063193,1,,,2346,AMSTERDAM,AVENUE,10033,2346 AMSTERDAM AVENUE,1265.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1257,1021320047,1063193,1,M,WEST,500,177,STREET,10033,500 WEST 177 STREET,1265.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1258,1021320110,1063213,2,M,WEST,503,177,STREET,10033,503 WEST 177 STREET,1269.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1259,1021320114,1063215,3,M,WEST,511,177,STREET,10033,511 WEST 177 STREET,1270.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1260,1021320100,1063209,4,,WEST,514,177,STREET,10033,514 WEST 177 STREET,1271.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1261,1021320100,1063209,4,M,WEST,506,177,STREET,10033,506 WEST 177 STREET,1271.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1262,1021320094,1063207,5,M,WEST,509,176,STREET,10033,509 WEST 176 STREET,1273.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),2020-11-30,MANHATTAN,216.0,both
1263,1021100071,1062623,2,M,WEST,450,164,STREET,10032,450 WEST 164 STREET,1274.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1264,1021110038,1062639,3,M,WEST,457,164,STREET,10032,457 WEST 164 STREET,1275.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1265,1021110040,1062640,4,M,WEST,461,164,STREET,10032,461 WEST 164 STREET,1276.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1266,1021110041,1062641,5,M,WEST,463,164,STREET,10032,463 WEST 164 STREET,1277.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1267,1021110042,1062642,6,M,WEST,465,164,STREET,10032,465 WEST 164 STREET,1278.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1268,1021210051,1062903,7,M,WEST,500,164,STREET,10032,500 WEST 164 STREET,1279.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1269,1021110006,1062631,8,,,2111,AMSTERDAM,AVENUE,10032,2111 AMSTERDAM AVENUE,1281.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1270,1021110005,1062630,8,M,,2109,AMSTERDAM,AVENUE,10032,2109 AMSTERDAM AVENUE,1280.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),2020-11-30,MANHATTAN,88.0,both
1271,1021150060,1062726,1,M,WEST,545,156,STREET,10032,545 WEST 156 STREET,1282.0,WASHINGTON HEIGHTS REHAB PHASE III (HARLEM RIVER),2020-11-30,MANHATTAN,14.0,both
1272,1021320106,1063212,1,M,WEST,502,177,STREET,10033,502 WEST 177 STREET,1283.0,WASHINGTON HEIGHTS REHAB PHASE IV C,2020-11-30,MANHATTAN,32.0,both
1273,1021320084,1063203,2,M,WEST,506,176,STREET,10033,506 WEST 176 STREET,1284.0,WASHINGTON HEIGHTS REHAB PHASE IV C,2020-11-30,MANHATTAN,32.0,both
1274,1021320082,1063202,3,M,WEST,510,176,STREET,10033,510 WEST 176 STREET,1285.0,WASHINGTON HEIGHTS REHAV PHASE IV (D),2020-11-30,MANHATTAN,32.0,both
1275,1021320080,1063201,4,M,WEST,514,176,STREET,10033,514 WEST 176 STREET,1286.0,WASHINGTON HEIGHTS REHAV PHASE IV (D),2020-11-30,MANHATTAN,32.0,both
1276,3013410001,3324581,1,M,,1625,DEAN,STREET,11213,1625 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1277,3013410001,3324581,1,M,,1615,DEAN,STREET,11213,1615 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1278,3013410001,3324581,1,M,,1605,DEAN,STREET,11213,1605 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1279,3013410001,3324581,1,M,,1595,DEAN,STREET,11213,1595 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1280,3013410001,3324581,1,M,,1585,DEAN,STREET,11213,1585 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1281,3013410001,3324581,1,M,,1575,DEAN,STREET,11213,1575 DEAN STREET,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1282,3013410001,3324581,1,M,,87,TROY,AVENUE,11213,87 TROY AVENUE,1287.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1283,3013410012,3035671,2,M,,1620,PACIFIC,STREET,11213,1620 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1284,3013410012,3341632,2,M,,1630,PACIFIC,STREET,11213,1630 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1285,3013410012,3341633,2,,,1640,PACIFIC,STREET,11213,1640 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1286,3013410012,3341633,2,M,,1642,PACIFIC,STREET,11213,1642 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1287,3013410012,3341634,2,M,,1650,PACIFIC,STREET,11213,1650 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1288,3013410012,3341635,2,M,,1660,PACIFIC,STREET,11213,1660 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1289,3013410012,3341636,2,M,,1670,PACIFIC,STREET,11213,1670 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1290,3013410012,3341636,2,,,1672,PACIFIC,STREET,11213,1672 PACIFIC STREET,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1291,3013410012,3341637,2,M,,80,SCHENECTADY,AVENUE,11213,80 SCHENECTADY AVENUE,1294.0,WEEKSVILLE GARDENS,2020-02-12,BROOKLYN,257.0,both
1292,5001960001,5095813,1,M,,820,HENDERSON,AVENUE,10310,820 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1293,5001960001,5146063,17,,,778,HENDERSON,AVENUE,10310,778 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1294,5001960001,5095814,2,M,,806,HENDERSON,AVENUE,10310,806 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1295,5001960001,5095815,3,M,,780,HENDERSON,AVENUE,10310,780 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1296,5001960001,5095816,4,,,770,HENDERSON,AVENUE,10310,770 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1297,5001960001,5095816,4,M,,778,HENDERSON,AVENUE,10310,778 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1298,5001960001,5095816,4,,,210,BROADWAY,AVENUE,10310,210 BROADWAY AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1299,5001960001,5095817,5,M,,810,HENDERSON,AVENUE,10310,810 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1300,5001960001,5095817,5,,,814,HENDERSON,AVENUE,10310,814 HENDERSON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1301,5001960001,5095817,6,M,,240,BROADWAY,AVENUE,10310,240 BROADWAY AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1302,5001960001,5095817,6,,,230,BROADWAY,AVENUE,10310,230 BROADWAY AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1303,5001960001,5095819,7,M,,1077,CASTLETON,AVENUE,10310,1077 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1304,5001960001,5095820,8,M,,1075,CASTLETON,AVENUE,10310,1075 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1305,5001960001,5095822,10,M,,157,ALASKA,STREET,10310,157 ALASKA STREET,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1306,5001960001,5136037,11,M,,155,ALASKA,STREET,10310,155 ALASKA STREET,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1307,5001960001,5095824,12,M,,1115,CASTLETON,AVENUE,10310,1115 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1308,5001960001,5095825,13,M,,1085,CASTLETON,AVENUE,10310,1085 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1309,5001960001,5095825,13,,,1083,CASTLETON,AVENUE,10310,1083 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1310,5001960001,5095826,14,M,,1065,CASTLETON,AVENUE,10310,1065 CASTLETON AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1311,5001960001,5095826,15,M,,260,BROADWAY,AVENUE,10310,260 BROADWAY AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1312,5001960001,5095826,16,M,,244,BROADWAY,AVENUE,10310,244 BROADWAY AVENUE,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1313,5001960001,5095821,9,M,,159,ALASKA,STREET,10310,159 ALASKA STREET,1303.0,WEST BRIGHTON I,2024-06-26,STATEN ISLAND,490.0,both
1314,3021400026,3341975,1,,,327,ROEBLING,STREET,11211,327 ROEBLING STREET,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1315,3021400026,3341975,1,M,,325,ROEBLING,STREET,11211,325 ROEBLING STREET,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1316,3021400026,3341975,1,,,333,ROEBLING,STREET,11211,333 ROEBLING STREET,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1317,3021400026,3341975,1,,,323,ROEBLING,STREET,11211,323 ROEBLING STREET,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1318,3021400026,3341975,1,,,321,ROEBLING,STREET,11211,321 ROEBLING STREET,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1319,3021400026,3251681,2,M,,195,DIVISION,AVENUE,11211,195 DIVISION AVENUE,1325.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1320,3021410019,3341976,3,M,,255,HAVEMEYER,STREET,11211,255 HAVEMEYER STREET,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1321,3021410019,3341976,3,,,253,HAVEMEYER,STREET,11211,253 HAVEMEYER STREET,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1322,3021410019,3341977,4,,,188,MARCY,AVENUE,11211,188 MARCY AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
1323,3021410019,3341977,4,M,,190,MARCY,AVENUE,11211,190 MARCY AVENUE,1331.0,WILLIAMS PLAZA,2020-02-12,BROOKLYN,577.0,both
