,BBL,BLDG#,M,ADDRESS,ZIP CODE,CD #,FC #,SS #,SA #,CC #,BIN#
2444,5001960001,6,M,240 BROADWAY,10310,01,11,23,61,49,5095818
2445,5001960001,6,,230 BROADWAY,10310,01,11,23,61,49,5095818
2446,5001960001,7,M,1077 CASTLETON AVENUE,10310,01,11,23,61,49,5095819
2447,5001960001,8,M,1075 CASTLETON AVENUE,10310,01,11,23,61,49,5095820
2448,5001960001,10,M,157 ALASKA STREET,10310,01,11,23,61,49,5095822
2449,5001960001,11,M,155 ALASKA STREET,10310,01,11,23,61,49,5136037
2450,5001960001,12,M,1115 CASTLETON AVENUE,10310,01,11,23,61,49,5095824
2451,5001960001,13,M,1085 CASTLETON AVENUE,10310,01,11,23,61,49,5095825
2452,5001960001,13,,1083 CASTLETON AVENUE,10310,01,11,23,61,49,5095825
2453,5001960001,14,M,1065 CASTLETON AVENUE,10310,01,11,23,61,49,5095826
2454,5001960001,15,M,260 BROADWAY,10310,01,11,23,61,49,5095827
2455,5001960001,16,M,244 BROADWAY,10310,01,11,23,61,49,5095828
2456,5001960001,9,M,159 ALASKA STREET,10310,01,11,23,61,49,5095821
2457,3021400026,1,,327 ROEBLING STREET,11211,01,07,18,50,34,3341975
2458,3021400026,1,M,325 ROEBLING STREET,11211,01,07,18,50,34,3341975
2459,3021400026,1,,333 ROEBLING STREET,11211,01,07,18,50,34,3341975
2460,3021400026,1,,323 ROEBLING STREET,11211,01,07,18,50,34,3341975
2461,3021400026,1,,321 ROEBLING STREET,11211,01,07,18,50,34,3341975
2462,3021400026,2,M,195 DIVISION AVENUE,11211,01,07,18,50,34,3251681
2463,3021410019,3,M,255 HAVEMEYER STREET,11211,01,07,18,50,34,3341976
2464,3021410019,3,,253 HAVEMEYER STREET,11211,01,07,18,50,34,3341976
2465,3030250070,,,139 SCHOLES STREET,11206,01,07,18,53,34,3070826
2466,3030240001,1,M,87 TEN EYCK WALK,11206,01,07,18,53,34,3327883
2467,3030240001,1,,174 LEONARD STREET,11206,01,07,18,53,34,3327883
2468,3030240001,1,M,89 TEN EYCK WALK,11206,01,07,18,53,34,3327883
2469,3030240001,1,,178 LEONARD STREET,11206,01,07,18,53,34,3327883
2470,3030240001,1,,176 LEONARD STREET,11206,01,07,18,53,34,3327883
2471,3030240001,1,M,92 MAUJER STREET,11206,01,07,18,53,34,3327883
2472,3030240001,1,M,90 MAUJER STREET,11206,01,07,18,53,34,3327883
2473,3030240001,1,M,94 MAUJER STREET,11206,01,07,18,53,34,3327883
2474,3030240001,1,M,91 TEN EYCK WALK,11206,01,07,18,53,34,3327883
2475,3030240001,1,M,93 TEN EYCK WALK,11206,01,07,18,53,34,3327883
2476,3030240001,1,M,95 TEN EYCK WALK,11206,01,07,18,53,34,3327883
2477,3030260001,10,M,183 TEN EYCK WALK,11206,01,07,18,53,34,3327889
2478,3030260001,10,M,180 MAUJER STREET,11206,01,07,18,53,34,3327889
2479,3030260001,10,,176 MAUJER STREET,11206,01,07,18,53,34,3327889
2480,3030260001,10,M,178 MAUJER STREET,11206,01,07,18,53,34,3327889
2481,3030260001,10,M,182 MAUJER STREET,11206,01,07,18,53,34,3327889
2482,3030260001,10,M,184 MAUJER STREET,11206,01,07,18,53,34,3327889
2483,3030260001,10,M,185 TEN EYCK WALK,11206,01,07,18,53,34,3327889
2484,3030260001,10,M,187 TEN EYCK WALK,11206,01,07,18,53,34,3327889
2485,3030260001,11,M,164 TEN EYCK WALK,11206,01,07,18,53,34,3344971
2486,3030260001,11,,222 GRAHAM AVENUE,11206,01,07,18,53,34,3344971
2487,3030260001,11,M,166 TEN EYCK WALK,11206,01,07,18,53,34,3344971
2488,3030260001,11,M,168 TEN EYCK WALK,11206,01,07,18,53,34,3344971
2489,3030260001,11,M,169 STAGG WALK,11206,01,07,18,53,34,3344971
2490,3030260001,11,M,181 STAGG WALK,11206,01,07,18,53,34,3344971
2491,3030260001,12,M,186 TEN EYCK WALK,11206,01,07,18,53,34,3327888
2492,3030260001,12,M,188 TEN EYCK WALK,11206,01,07,18,53,34,3327888
2493,3030260001,12,M,190 TEN EYCK WALK,11206,01,07,18,53,34,3327888
2494,3030260001,12,M,197 STAGG WALK,11206,01,07,18,53,34,3327888
2495,3030260001,12,M,199 STAGG WALK,11206,01,07,18,53,34,3327888
2496,3030260001,13,,210 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2497,3030260001,13,M,160 STAGG WALK,11206,01,07,18,53,34,3344974
2498,3030260001,13,,212 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2499,3030260001,13,,214 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2500,3030260001,13,,202 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2501,3030260001,13,M,165 SCHOLES STREET,11206,01,07,18,53,34,3344974
2502,3030260001,13,M,163 SCHOLES STREET,11206,01,07,18,53,34,3344974
2503,3030260001,13,,208 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2504,3030260001,13,,206 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2505,3030260001,13,,204 GRAHAM AVENUE,11206,01,07,18,53,34,3344974
2506,3030260001,13,M,161 SCHOLES STREET,11206,01,07,18,53,34,3344974
2507,3030260001,13,,159 SCHOLES STREET,11206,01,07,18,53,34,3344974
2508,3030260001,13,M,167 SCHOLES STREET,11206,01,07,18,53,34,3344974
2509,3030260001,13,M,169 SCHOLES STREET,11206,01,07,18,53,34,3344974
2510,1012210007,1,M,117 WEST 90TH STREET,10024,07,12,47,69,06,1077128
2511,1012210007,1,,111 WEST 90TH STREET,10024,07,12,47,69,06,1077128
2512,1012210007,1,,114 WEST 91ST STREET,10024,07,12,47,69,06,1077128
2513,1012210007,1,,124 WEST 91ST STREET,10024,07,12,47,69,06,1077128
2514,1012210007,1,M,120 WEST 91ST STREET,10024,07,12,47,69,06,1077128
2515,1012210007,2,M,133 WEST 90TH STREET,10024,07,12,47,69,06,1077129
2516,1012210007,2,M,136 WEST 91ST STREET,10024,07,12,47,69,06,1077129
2517,1012210007,3,,141 WEST 90TH STREET,10024,07,12,47,69,06,1077130
