,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,bin,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year
11360,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,9752371,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,B,2013-02-27,2013-02-28,04/19/2013,04/05/2013,,,,501.0,4576770.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE SPRINGBALANCE LOWER SASH AT SOUTH ONE AND TWO WINDOW IN THE 1st ROOM FROM EAST LOCATED AT APT 2A, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",2013-03-01,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2013,2013.0
11365,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,11155884,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,B,2016-03-14,2016-03-15,05/04/2016,04/20/2016,,,,508.0,5387777.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2016-03-16,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2016,2016.0
11394,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,11155886,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,B,2016-03-14,2016-03-15,05/04/2016,04/20/2016,,,,508.0,5387777.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2016-03-16,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2016,2016.0
11395,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,11155893,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,A,2016-03-14,2016-03-15,07/03/2016,06/19/2016,,,,529.0,5387776.0,"§ 27-2005 ADM CODE REFIT THE UPPER AND LOWER SASHES AT NORTH 2 WINDOW IN THE 5th ROOM FROM EAST AT NORTH LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2016-03-16,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2016,2016.0
11396,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,11155897,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,B,2016-03-14,2016-03-15,05/04/2016,04/20/2016,,,,502.0,5387777.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD AND VINYL TILE FLOOR IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2016-03-16,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2016,2016.0
11397,993,3014390001,5,M,,2065,DEAN,STREET,11233,2065 DEAN STREET,1032,OCEAN HILL-BROWNSVILLE,11/28/23,BROOKLYN,125,both,11155900,314099,312610.0,3,3038671.0,2065,2065,2065,DEAN STREET,B,2016-03-14,2016-03-15,05/04/2016,04/20/2016,,,,522.0,5387777.0,"§ 27-2005, 2007 ADM CODE FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM AT LEAST 1 WINDOW OR PROVIDE APPROVED TYPE GATE IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2016-03-16,19.0,VIOLATION CLOSED,08/07/2023,Original,Close,N,2016,2016.0
11441,996,1017710010,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET,1035,"PARK AVENUE-EAST 112ND, 123RD STREETS",11/30/20,MANHATTAN,90,both,7266675,20371,144826.0,1,1054411.0,115,115,131,EAST 122 STREET,B,2008-04-29,2008-04-30,06/19/2008,06/05/2008,,,,566.0,3261545.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2008-05-01,9.0,VIOLATION DISMISSED,06/23/2024,Original,Close,N,2008,2008.0
11454,996,1017710010,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET,1035,"PARK AVENUE-EAST 112ND, 123RD STREETS",11/30/20,MANHATTAN,90,both,7266672,20371,144826.0,1,1054411.0,115,115,131,EAST 122 STREET,B,2008-04-29,2008-04-30,06/19/2008,06/05/2008,,,,566.0,3261545.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2008-05-01,9.0,VIOLATION DISMISSED,06/23/2024,Original,Close,N,2008,2008.0
11455,996,1017710010,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET,1035,"PARK AVENUE-EAST 112ND, 123RD STREETS",11/30/20,MANHATTAN,90,both,7266673,20371,144826.0,1,1054411.0,115,115,131,EAST 122 STREET,B,2008-04-29,2008-04-30,06/19/2008,06/05/2008,,,,502.0,3261545.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE 3rd ROOM FROM EAST LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2008-05-01,19.0,VIOLATION CLOSED,06/22/2024,Original,Close,N,2008,2008.0
11456,996,1017710010,2,M,EAST,115,122,STREET,10035,115 EAST 122 STREET,1035,"PARK AVENUE-EAST 112ND, 123RD STREETS",11/30/20,MANHATTAN,90,both,7266674,20371,144826.0,1,1054411.0,115,115,131,EAST 122 STREET,C,2008-04-29,2008-04-30,05/12/2008,05/07/2008,,,,508.0,3261546.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE 2nd ROOM FROM EAST LOCATED AT APT 5E, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2008-05-01,19.0,VIOLATION CLOSED,06/22/2024,Original,Close,N,2008,2008.0
11493,999,3013730034,1,M,,1468,PARK,PLACE,11213,1468 PARK PLACE,1038,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11505310,351576,317091.0,3,3036563.0,1468,1468,1468,PARK PLACE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2016,
11500,999,3013730034,1,M,,1468,PARK,PLACE,11213,1468 PARK PLACE,1038,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581794,351576,317091.0,3,3036563.0,1468,1468,1468,PARK PLACE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2015,
11501,999,3013730034,1,M,,1468,PARK,PLACE,11213,1468 PARK PLACE,1038,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10934580,351576,317091.0,3,3036563.0,1468,1468,1468,PARK PLACE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2015,
11559,1000,3013730037,2,M,,1474,PARK,PLACE,11213,1474 PARK PLACE,1039,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10934581,351577,317092.0,3,3036564.0,1474,1474,1474,PARK PLACE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2015,
11574,1000,3013730037,2,M,,1474,PARK,PLACE,11213,1474 PARK PLACE,1039,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581795,351577,317092.0,3,3036564.0,1474,1474,1474,PARK PLACE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2015,
11575,1000,3013730037,2,M,,1474,PARK,PLACE,11213,1474 PARK PLACE,1039,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11505311,351577,317092.0,3,3036564.0,1474,1474,1474,PARK PLACE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/15/2017,,Close,N,2016,
11677,1002,3013730040,3,,,1484,PARK,PLACE,11213,1484 PARK PLACE,1040,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581796,351578,317094.0,3,3036565.0,1484,1480,1484,PARK PLACE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/16/2017,,Close,N,2015,
11694,1002,3013730040,3,,,1484,PARK,PLACE,11213,1484 PARK PLACE,1040,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10934582,351578,317094.0,3,3036565.0,1484,1480,1484,PARK PLACE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/16/2017,,Close,N,2015,
11715,1002,3013730040,3,,,1484,PARK,PLACE,11213,1484 PARK PLACE,1040,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11505313,351578,317094.0,3,3036565.0,1484,1480,1484,PARK PLACE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/16/2017,,Close,N,2016,
11765,1003,3013730043,4,M,,208,ROCHESTER,AVENUE,11213,208 ROCHESTER AVENUE,1042,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10934578,362393,317089.0,3,3036566.0,208,208,208,ROCHESTER AVENUE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11772,1003,3013730043,4,M,,208,ROCHESTER,AVENUE,11213,208 ROCHESTER AVENUE,1042,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581792,362393,317089.0,3,3036566.0,208,208,208,ROCHESTER AVENUE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11773,1003,3013730043,4,M,,208,ROCHESTER,AVENUE,11213,208 ROCHESTER AVENUE,1042,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11505308,362393,317089.0,3,3036566.0,208,208,208,ROCHESTER AVENUE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2016,
11818,1004,3013730046,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10934579,362396,317090.0,3,3036567.0,218,216,218,ROCHESTER AVENUE,I,2015-10-13,2015-10-13,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/16/2019,,Close,N,2015,
11819,1004,3013730046,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,12682112,362396,317090.0,3,3036567.0,218,216,218,ROCHESTER AVENUE,I,2018-10-19,2018-10-19,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/16/2019,,Close,N,2018,
11828,1004,3013730046,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581793,362396,317090.0,3,3036567.0,218,216,218,ROCHESTER AVENUE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/16/2019,,Close,N,2015,
11829,1004,3013730046,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11505309,362396,317090.0,3,3036567.0,218,216,218,ROCHESTER AVENUE,I,2016-11-14,2016-11-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/16/2019,,Close,N,2016,
11830,1004,3013730046,5,M,,218,ROCHESTER,AVENUE,11213,218 ROCHESTER AVENUE,1043,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,12104463,362396,317090.0,3,3036567.0,218,216,218,ROCHESTER AVENUE,I,2017-11-28,2017-11-28,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,01/16/2019,,Close,N,2017,
11837,1005,3013730049,6,M,,1521,STERLING,PLACE,11213,1521 STERLING PLACE,1044,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581356,376479,304244.0,3,3036568.0,1521,1517,1525,STERLING PLACE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11839,1005,3013730049,6,M,,1521,STERLING,PLACE,11213,1521 STERLING PLACE,1044,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10940011,376479,304244.0,3,3036568.0,1521,1517,1525,STERLING PLACE,I,2015-10-14,2015-10-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11840,1005,3013730049,6,M,,1521,STERLING,PLACE,11213,1521 STERLING PLACE,1044,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11508517,376479,304244.0,3,3036568.0,1521,1517,1525,STERLING PLACE,I,2016-11-15,2016-11-15,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2016,
11866,1006,3013790039,7,M,,1522,STERLING,PLACE,11213,1522 STERLING PLACE,1045,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10939931,376480,302559.0,3,3036863.0,1522,1516,1526,STERLING PLACE,I,2015-10-14,2015-10-14,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11871,1006,3013790039,7,M,,1522,STERLING,PLACE,11213,1522 STERLING PLACE,1045,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,10581322,376480,302559.0,3,3036863.0,1522,1516,1526,STERLING PLACE,I,2015-02-24,2015-02-24,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2015,
11872,1006,3013790039,7,M,,1522,STERLING,PLACE,11213,1522 STERLING PLACE,1045,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,11508482,376480,302559.0,3,3036863.0,1522,1516,1526,STERLING PLACE,I,2016-11-15,2016-11-15,,,,,,780.0,,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,9.0,VIOLATION DISMISSED,06/08/2017,,Close,N,2016,
11873,1008,3013790041,8,M,,232,ROCHESTER,AVENUE,11213,232 ROCHESTER AVENUE,1047,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,12572760,362401,390937.0,3,3036864.0,232,232,232,ROCHESTER AVENUE,B,2018-09-07,2018-09-10,10/30/2018,10/16/2018,,,,583.0,6188544.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2018-09-11,19.0,VIOLATION CLOSED,09/12/2018,Original,Close,N,2018,2018.0
11875,1008,3013790041,8,M,,232,ROCHESTER,AVENUE,11213,232 ROCHESTER AVENUE,1047,PARK ROCK REHAB,11/28/23,BROOKLYN,134,both,12572769,362401,390937.0,3,3036864.0,232,232,232,ROCHESTER AVENUE,A,2018-09-07,2018-09-10,12/29/2018,12/15/2018,,,,508.0,6188543.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",2018-09-11,19.0,VIOLATION CLOSED,09/12/2018,Original,Close,N,2018,2018.0
11969,1010,3043690001,1,M,,875,PENNSYLVANIA,AVENUE,11207,875 PENNSYLVANIA AVENUE,1049,PENNSYLVANIA AVENUE-WORTMAN AVENUE,12/28/21,BROOKLYN,336,both,5344860,809165,389840.0,3,3324011.0,875,875,895,PENNSYLVANIA AVENUE,B,2005-02-09,2005-02-10,04/06/2005,03/23/2005,,,,566.0,2343249.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN MICE IN THE ENTIRE APARTMENT LOCATED AT APT 11L, 11th STORY, 1st APARTMENT FROM NORTH AT EAST",2005-02-11,19.0,VIOLATION CLOSED,10/19/2021,Original,Close,N,2005,2005.0
11970,1010,3043690001,1,M,,875,PENNSYLVANIA,AVENUE,11207,875 PENNSYLVANIA AVENUE,1049,PENNSYLVANIA AVENUE-WORTMAN AVENUE,12/28/21,BROOKLYN,336,both,5344861,809165,389840.0,3,3324011.0,875,875,895,PENNSYLVANIA AVENUE,B,2005-02-09,2005-02-11,04/09/2005,03/26/2005,,,,566.0,2344381.0,"§ 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF VERMIN ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 11L, 11th STORY, 1st APARTMENT FROM NORTH AT EAST",2005-02-14,19.0,VIOLATION CLOSED,10/19/2021,Original,Close,N,2005,2005.0
