,level_0,Unnamed: 0,bbl,bldg#,m,direction,house_num,street_name,street_type,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled,days_converted,vio_days_after_conversion,yr_post_conversion,days_vio_open,vio_open_range
9138,9637,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13747521,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2020-07-30,2020-07-30,09/18/2020,09/04/2020,,,08/18/2020,583.0,6918267.0,"§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2020-07-31,19.0,VIOLATION CLOSED,2020-10-16,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1307 days,3,77 days,one to three months
9139,9638,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13747522,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2020-07-30,2020-07-30,09/18/2020,09/04/2020,,,12/22/2020,550.0,6918268.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 11 SQ FT NORTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2020-07-31,19.0,VIOLATION CLOSED,2021-06-09,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1307 days,3,313 days,six months to a year
9140,9639,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13747778,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2020-07-30,2020-07-30,11/17/2020,11/03/2020,,,08/18/2020,556.0,6918266.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE 4th ROOM FROM NORTH AT WEST, THE PRIVATE HALLWAY , THE 1st ROOM FROM NORTH, THE 3rd ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2020-07-31,19.0,VIOLATION CLOSED,2021-03-15,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1307 days,3,227 days,six months to a year
9141,9640,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,13858751,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2020-10-15,2020-10-16,12/07/2020,11/23/2020,,,12/07/2020,505.0,6984472.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE REFRIGERATOR DOOR GASKET IN THE KITCHEN LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2020-10-19,19.0,VIOLATION CLOSED,2021-02-04,Original,Close,N,2020,2020.0,2025-11-23,3249 days,1384 days,3,108 days,three to six months
9142,9641,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14001431,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2021-01-22,2021-01-23,02/25/2021,02/20/2021,,,02/10/2021,568.0,7073001.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY",2021-01-25,9.0,VIOLATION DISMISSED,2021-04-23,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1483 days,4,88 days,one to three months
9143,9642,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14001449,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2021-01-22,2021-01-23,05/14/2021,04/30/2021,,,,556.0,7072999.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT NORTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2021-01-25,19.0,VIOLATION CLOSED,2021-02-04,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1483 days,4,10 days,one week to a month
9144,9643,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14001453,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2021-01-22,2021-01-23,05/14/2021,04/30/2021,,,05/06/2021,556.0,7072999.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT SOUTH WALL IN THE 4th ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2021-01-25,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1483 days,4,102 days,three to six months
9145,9644,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14001454,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2021-01-22,2021-01-23,05/14/2021,04/30/2021,,,05/06/2021,556.0,7072999.0,"§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT WEST WALL IN THE KITCHEN LOCATED AT APT 4D, 4th STORY",2021-01-25,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1483 days,4,102 days,three to six months
9146,9645,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14001495,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-01-22,2021-01-23,03/15/2021,03/01/2021,,,03/15/2021,505.0,7073000.0,"§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE BASEBOARD RADIATOR COVER AT WEST WALL IN THE 4th ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY",2021-01-25,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1483 days,4,102 days,three to six months
9147,9646,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14005124,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2021-01-26,2021-01-26,02/08/2021,01/27/2021,,,02/08/2021,670.0,7074213.0,"§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 7H, 7th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-01-27,19.0,VIOLATION CLOSED,2021-02-19,Original,Close,Y,2021,2021.0,2025-11-23,3249 days,1487 days,4,23 days,one week to a month
9148,9647,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14005146,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-01-26,2021-01-26,03/17/2021,03/03/2021,,,03/17/2021,1503.0,7074850.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 7H, 7th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-01-27,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1487 days,4,100 days,three to six months
9149,9648,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14005148,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-01-26,2021-01-26,03/17/2021,03/03/2021,,,03/17/2021,702.0,7074850.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 7H, 7th STORY, 1st APARTMENT FROM NORTH AT EAST",2021-01-27,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1487 days,4,100 days,three to six months
9150,9649,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14115593,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2021-03-31,2021-04-06,05/08/2021,05/03/2021,,,04/14/2021,568.0,7200130.0,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2021-04-07,9.0,VIOLATION DISMISSED,2022-03-24,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1551 days,4,351 days,six months to a year
9151,9650,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14115708,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2021-03-31,2021-04-06,07/25/2021,07/11/2021,,,06/07/2021,550.0,7200128.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING AND WEST WALL (APPROX. 8 SQ. FEET) IN THE BATHROOM LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2021-04-07,19.0,VIOLATION CLOSED,2021-07-08,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1551 days,4,92 days,three to six months
9152,9651,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14132280,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2021-03-31,2021-04-06,05/08/2021,05/03/2021,,,05/06/2021,790.0,7200129.0,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 8; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",2021-04-07,19.0,VIOLATION CLOSED,2021-05-07,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1551 days,4,30 days,one week to a month
9153,9652,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14326681,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-05-06,2021-05-07,06/28/2021,06/14/2021,,,06/07/2021,550.0,7342671.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... NORTH ( 2 SQ FT ) & EAST ( 8 SQ FT ) IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 1G, 1st STORY, APARTMENT AT NORTH",2021-05-10,19.0,VIOLATION CLOSED,2021-07-01,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1587 days,4,52 days,one to three months
9154,9653,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14326692,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2021-05-06,2021-05-07,08/27/2021,08/13/2021,,,06/07/2021,550.0,7342670.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING ( 6 SQ FT ) IN THE BATHROOM LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",2021-05-10,9.0,VIOLATION DISMISSED,2021-08-18,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1587 days,4,100 days,three to six months
9155,9654,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14328085,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2019-12-12,2021-05-08,06/10/2021,06/05/2021,,,06/07/2021,550.0,7342672.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING, EAST AND WEST WALL (14 SQFT) IN THE BATHROOM LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 13501336 ISSUED 12-DEC-19 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE §27-2017.3a(5)(a) or (b).",2021-05-10,19.0,VIOLATION CLOSED,2021-10-22,Original,Close,N,2019,2021.0,2025-11-23,3249 days,1076 days,2,165 days,three to six months
9156,9655,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14428575,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-03-31,2021-07-08,08/26/2021,08/12/2021,,,,550.0,7400844.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING AND WEST WALL (APPROX. 8 SQ. FEET) IN THE BATHROOM LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14115708 ISSUED 31-MAR-21 HAS BEEN UPGRADED TO CLASS B PER ADMINISTRATIVE CODE §27-2017.3a(3)(a) or (b).",2021-07-08,19.0,VIOLATION CLOSED,2022-12-30,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1551 days,4,540 days,more than a year
9157,9656,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14511402,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2021-08-19,2021-08-20,09/23/2021,09/18/2021,,,,530.0,7450239.0,"§ 27-2005, 2007, 204.1 HMC CODE: ARRANGE AND MAKE SELF-CLOSING THE DOORS .. IN THE ENTRANCE LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",2021-08-23,19.0,VIOLATION CLOSED,2022-03-17,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1692 days,4,206 days,six months to a year
9158,9657,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14549744,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-09-13,2021-09-14,11/03/2021,10/20/2021,,,11/03/2021,501.0,7477231.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE PILOT AT STOVE IN GAS RANGE IN THE KITCHEN LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2021-09-15,11.0,VIOLATION WILL BE REINSPECTED,2022-03-14,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1717 days,4,180 days,three to six months
9159,9658,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14549745,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-09-13,2021-09-14,11/03/2021,10/20/2021,,,11/03/2021,702.0,7477231.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2021-09-15,11.0,VIOLATION WILL BE REINSPECTED,2022-03-14,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1717 days,4,180 days,three to six months
9160,9659,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14549746,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-09-13,2021-09-14,11/03/2021,10/20/2021,,,11/03/2021,1503.0,7477231.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2021-09-15,11.0,VIOLATION WILL BE REINSPECTED,2022-03-14,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1717 days,4,180 days,three to six months
9161,9660,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14612616,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-10-11,2021-10-11,11/30/2021,11/16/2021,,,11/30/2021,538.0,7510773.0,"§ 27-2005, 2007 ADM CODE REMOVE ALL ENCUMBRANCES CONSISTING OF BIKES AT PUBLIC HALL, 1st STORY",2021-10-12,11.0,VIOLATION WILL BE REINSPECTED,2022-03-14,Original,Close,Y,2021,2021.0,2025-11-23,3249 days,1745 days,4,153 days,three to six months
9162,9661,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14740872,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2021-12-21,2021-12-21,02/09/2022,01/26/2022,,,02/09/2022,579.0,7586890.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATHTUB IN THE BATHROOM LOCATED AT APT 4G, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",2021-12-22,9.0,VIOLATION DISMISSED,2022-04-22,Original,Close,N,2021,2021.0,2025-11-23,3249 days,1816 days,4,121 days,three to six months
9163,9662,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761651,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-01-07,2022-01-07,02/28/2022,02/14/2022,,,02/28/2022,501.0,7602145.0,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE STOPPER AT BATHTUB IN THE BATHROOM LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-10,9.0,VIOLATION DISMISSED,2022-05-11,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1833 days,5,121 days,three to six months
9164,9663,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761652,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-01-07,2022-01-07,02/28/2022,02/14/2022,,,02/28/2022,649.0,7602145.0,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN AT BATHTUB IN THE BATHROOM LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-10,9.0,VIOLATION DISMISSED,2022-05-11,Original,Close,Y,2022,2022.0,2025-11-23,3249 days,1833 days,5,121 days,three to six months
9165,9664,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761654,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-01-07,2022-01-07,02/28/2022,02/14/2022,,,02/28/2022,702.0,7602145.0,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-10,9.0,VIOLATION DISMISSED,2022-05-11,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1833 days,5,121 days,three to six months
9166,9665,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,14761655,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-01-07,2022-01-07,02/28/2022,02/14/2022,,,02/28/2022,1503.0,7602145.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-01-10,9.0,VIOLATION DISMISSED,2022-05-11,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1833 days,5,121 days,three to six months
9167,9666,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15058635,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-03-16,2022-03-17,05/06/2022,04/22/2022,,,,550.0,7842123.0,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING ( 20 SQ FT ) IN THE BATHROOM LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2022-03-18,19.0,VIOLATION CLOSED,2022-10-19,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1901 days,5,215 days,six months to a year
9168,9667,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15058636,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2022-03-16,2022-03-17,07/05/2022,06/21/2022,,,06/30/2022,579.0,7842122.0,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASH/BASIN IN THE BATHROOM LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2022-03-18,19.0,VIOLATION CLOSED,2022-09-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1901 days,5,175 days,three to six months
9169,9668,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15058638,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,2022-03-16,2022-03-17,07/05/2022,06/21/2022,,,06/30/2022,508.0,7842122.0,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL IN THE 4th ROOM FROM NORTH AT WEST LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",2022-03-18,19.0,VIOLATION CLOSED,2022-09-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1901 days,5,175 days,three to six months
9170,9669,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15073476,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-03-23,2022-03-24,05/13/2022,04/29/2022,,,,502.0,7853875.0,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL-TILES FLOOR IN THE KITCHEN LOCATED AT APT 1G, 1st STORY, APARTMENT AT NORTH",2022-03-25,19.0,VIOLATION CLOSED,2022-09-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,1908 days,5,168 days,three to six months
9171,9670,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15210752,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,2022-06-09,2022-06-10,06/26/2022,06/19/2022,,,,526.0,7938856.0,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING ELECTRONIC KEY FOBS INSTALLED AT DOORS ALL STRYS ( A ) AND (B) STAIRS AT FIRE STAIRS",2022-06-13,19.0,VIOLATION CLOSED,2022-09-09,Original,Close,Y,2022,2022.0,2025-11-23,3249 days,1986 days,5,88 days,one to three months
9172,9671,966,4160020001,19,M,,56-16,BEACH CHANNEL,DRIVE,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),2016-12-31,QUEENS,1395,both,15306511,955148,432085.0,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,2022-08-04,2022-08-05,09/26/2022,09/12/2022,,,,1503.0,7998223.0,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",2022-08-08,19.0,VIOLATION CLOSED,2022-09-09,Original,Close,N,2022,2022.0,2025-11-23,3249 days,2042 days,5,32 days,one to three months
